wProductIDwProductNamewProductBrandwGenderwPrice (INR)wNumImageswDescriptionwPrimaryColorwDescriptionVector
0w10017413wDKNY Sac de chariot moyen imprimé noir unisexe noir et griswDKNYwUnisexw11745w7w"Le sac de chariot moyen imprimé noir et gris, sécurisé avec une poignée de verrouillage TSA sur le dessus et un sur le côté, a un chariot avec une poignée rétractable sur le haut et quatre coins montés à skate en ligne de la glissière principale, la doublure zippée, deux sangles de compressionAvec des fermoirs de clics, un compartiment zip sur le volet avec trois poches zipwarranty: 5 ans"w Blackw"[-8.11574608e-03 -9.08883475e-03  1.51694305e-02  7.31733590e-02
 -2.04954110e-02 -2.47464254e-02 -1.79491565e-02 -1.07367579e-02
  8.32927153e-02  4.54092305e-03  5.12565346e-03  4.08143923e-02
 -1.90406460e-02  3.48734781e-02  1.85523217e-03  4.52658534e-02
 -3.65797356e-02 -2.97333226e-02  8.53809342e-02 -1.55254398e-02
  5.69655234e-03  5.59230894e-02 -1.42356111e-02  3.95006910e-02
 -5.06357551e-02 -5.04943021e-02 -2.08031312e-02  2.40144152e-02
  2.40684785e-02 -2.20928732e-02  1.39596257e-02 -1.67378988e-02
  9.44375899e-03  2.30237711e-04 -5.85555546e-02  5.67171611e-02
  1.08932669e-03  5.98111190e-02  6.71778098e-02  1.02710100e-02
  1.67283956e-02  4.28137891e-02 -6.36397079e-02 -1.78855173e-02
 -1.20343715e-02 -2.43795179e-02 -2.04950329e-02 -2.69899936e-03
  3.66296843e-02 -6.84725866e-03  1.38701601e-02  2.42395513e-02
  5.91713302e-02  6.71350881e-02  4.35655080e-02 -6.08646236e-02
  2.83536445e-02 -2.58713635e-03  3.37916687e-02  2.79052053e-02
 -2.71788030e-03 -3.30061512e-03 -3.64281274e-02  8.25844519e-03
 -1.66134704e-02 -3.82744754e-03  2.20288206e-02  1.81788821e-02
  5.13035711e-03  1.38487322e-02  1.08560629e-03 -3.94245936e-03
 -2.30260603e-02  4.22890112e-02  6.32079542e-02 -1.61203220e-02
  3.02393120e-02 -3.05170324e-02 -3.43603492e-02 -2.38974355e-02
  6.57953545e-02 -7.88436644e-03 -5.46565764e-02 -1.13565410e-02
  7.72237603e-04 -3.81294638e-02  1.20190531e-02 -1.55855715e-02
  2.45392416e-02  3.09413262e-02  1.66189447e-02 -2.99172513e-02
 -1.92035064e-02  4.95757908e-03  5.30808838e-03  5.61409118e-03
 -1.39291899e-03 -1.18418802e-02  2.78003830e-02  3.62678285e-04
  2.29211301e-02  3.19795832e-02  4.40607173e-03  3.95241268e-02
 -4.36707884e-02 -1.18808886e-02 -2.49565598e-02  8.94108042e-03
  3.90631380e-03 -8.07891786e-03  6.79811137e-03  1.81088280e-02
  4.22092043e-02  5.31260204e-03  1.87738743e-02  5.14921686e-03
 -1.36574416e-03 -4.53169420e-02 -8.59202724e-03 -1.20202843e-02
  1.49093512e-02 -5.68188028e-04 -2.81253252e-02 -2.88689267e-02
  1.50869507e-02 -2.93608159e-02 -1.45220640e-03  1.48805846e-02
 -2.28328481e-02  3.04249693e-02 -1.50489602e-02 -1.54139074e-02
 -1.84176839e-03 -2.49988530e-02  7.19176512e-03  1.27723441e-01
 -4.14273702e-02  6.46723136e-02 -4.91106010e-04  2.63596103e-02
 -5.91850728e-02 -1.10122040e-02 -2.87748612e-02 -1.44614913e-02
  8.18623453e-02  2.07571243e-03  5.73129319e-02 -5.57612926e-02
  3.67472693e-02 -2.92721801e-02  3.90637666e-02 -7.44172111e-02
 -3.19292061e-02 -2.18828917e-02  4.07154411e-02  1.62443314e-02
 -1.94725469e-02 -9.93365571e-02 -1.13228969e-02 -3.80713195e-02
  2.72306744e-02 -1.78207662e-02  2.50407476e-02 -5.20751923e-02
  1.48203773e-02  1.53109506e-02 -5.42530417e-02  5.09173870e-02
  3.89603972e-02  1.92097388e-02 -7.46492390e-03  1.01723857e-02
 -2.08919053e-03  4.42150682e-02  2.31428761e-02  5.85059077e-03
 -3.50425690e-02  6.07533380e-02  4.57672626e-02  8.44391703e-04
 -8.93625244e-03  2.99887974e-02  1.06110796e-02  4.74548489e-02
 -2.54586972e-02 -3.27589773e-02 -1.60161871e-02 -3.82068065e-05
 -6.66850954e-02  3.40019502e-02 -2.24582069e-02  1.32974340e-02
  3.79804187e-02  3.41371819e-02  4.96628694e-02 -1.54750478e-02
  1.35495402e-02 -1.75609346e-02  6.29022717e-02 -1.97789818e-02
 -2.42629442e-02 -5.16027818e-03 -1.58091486e-02 -1.14708804e-02
 -4.25410494e-02  3.12288236e-02 -1.44715444e-03  4.68054973e-03
  9.16849915e-03 -1.42566077e-02 -4.17685769e-02  1.61310099e-03
 -3.68086174e-02  7.23781157e-03 -1.00457426e-02  4.34173904e-02
 -1.48634734e-02  7.41538405e-03  3.54358926e-02 -8.11837427e-03
  3.99475731e-02  3.24301980e-03 -7.27605969e-02  7.00305356e-03
 -2.49073785e-02 -6.54668882e-02 -2.88598184e-02 -9.41109750e-03
 -4.23309579e-02  1.30591402e-02  1.86328031e-02  1.31090572e-02
  2.75425217e-03  1.71856508e-02 -4.59697843e-02  2.53326853e-05
  1.71239916e-02  5.63613838e-03 -2.87901517e-03 -3.50664407e-02
  5.32344542e-02  9.94160026e-03 -1.61979068e-02 -6.21819608e-02
  8.06831755e-03 -1.05677964e-03  3.36126052e-02  2.43570711e-02
  1.33824768e-02 -4.28674519e-02 -3.93672772e-02 -8.44727755e-02
 -2.77516041e-02  4.14312351e-03 -6.66116029e-02 -1.65206287e-02
 -1.93104278e-02 -3.78093161e-02  9.07684118e-02 -6.33257907e-03
 -1.36395302e-02 -4.90580574e-02 -5.93993487e-03 -5.87258264e-02
  7.90303666e-03 -1.90060213e-02 -1.74214225e-02  1.58998854e-02
  3.72285172e-02 -2.34557837e-02 -1.50970323e-02 -3.55316363e-02
 -1.79344751e-02 -1.23259276e-01  3.00548356e-02  3.24800946e-02
  3.70497629e-02  5.35290651e-02 -2.42357012e-02 -3.20287468e-03
  9.59620997e-03 -4.28972207e-02 -7.15706721e-02 -8.32583569e-03
  7.36080529e-03  1.78883632e-03 -8.38426575e-02  3.67179103e-02
 -2.41848566e-02  2.27931067e-02  3.45352069e-02  4.20690095e-03
 -6.62337393e-02 -1.35005936e-02  4.22063796e-03 -2.50600725e-02
 -4.79021445e-02  1.46290241e-02 -2.02019755e-02  1.53997950e-02
  9.23610106e-03 -3.47872078e-02  3.12895291e-02 -4.76603322e-02
  4.23963508e-03  3.38902846e-02 -2.09161621e-02 -3.00515001e-03
 -1.27657745e-02 -2.61955876e-02  4.72544767e-02  6.83493353e-03
  5.47476448e-02 -1.79008357e-02  9.63674933e-02  8.39128718e-03
  1.03518860e-02  7.97678158e-02  1.10062128e-02  1.40688079e-03
  2.85219364e-02  4.98283617e-02 -2.36787088e-02 -6.73568025e-02
  6.30642800e-03 -2.05543134e-02 -1.70050841e-02  3.10646743e-03
 -2.01308094e-02 -1.37833599e-02  2.39677839e-02  7.57212266e-02
 -3.59064899e-02 -6.07242957e-02 -7.56927673e-03 -3.29297930e-02
  1.37535320e-03  3.86848534e-03 -2.45438016e-04  3.38500366e-02
 -7.24528357e-03 -4.09320928e-02 -1.91345904e-02 -2.04876382e-02
 -1.58685967e-02  3.71259227e-02 -6.86254725e-02  3.08319530e-03
  2.88860369e-02 -3.22158039e-02 -7.54935369e-02  1.43553764e-02
 -5.61741479e-02 -6.03700019e-02  4.67570238e-02 -4.42163460e-02
 -1.95090678e-02 -4.43790890e-02  1.07488269e-02  1.51627753e-02
  4.06414196e-02  8.70194361e-02  1.16386497e-02 -4.37815301e-02
  5.62845431e-02  2.84701549e-02  3.32373716e-02  9.92364250e-03
 -9.92794707e-02 -2.66751088e-02 -3.89920250e-02 -7.18486465e-33
  6.26877472e-02 -5.02072833e-02  1.08727114e-02  1.04127629e-02
 -6.00560158e-02 -7.16028782e-03 -3.49010415e-02 -1.81212945e-05
 -2.36297920e-02 -1.06695890e-02  3.06481658e-03 -6.37571216e-02
  1.55957937e-02 -5.49096009e-03  5.60911596e-02 -5.63488202e-03
  2.40561422e-02  5.87899378e-03 -2.67962348e-02 -4.43004631e-02
  3.50066349e-02  3.47527228e-02  1.13391387e-03 -4.31382476e-04
  8.22716728e-02 -9.64509249e-02 -3.81372087e-02  3.12659405e-02
  6.57575428e-02  2.66901683e-02 -6.58296468e-03 -5.86651526e-02
  5.38971759e-02  1.50165288e-03  1.72553342e-02  4.36336771e-02
  6.55344082e-03 -6.39411062e-02  4.78098728e-02  6.83277920e-02
 -4.89985310e-02 -5.16899116e-02 -1.29177393e-02  1.36999199e-02
 -4.28076312e-02  4.46042325e-03 -4.24290821e-02  1.19323982e-02
 -6.59934338e-03 -7.95360208e-02 -1.21540120e-02 -1.38213690e-02
  1.15824919e-02 -4.31835353e-02  9.58630294e-02  2.40974203e-02
  1.76873580e-02 -2.70642042e-02  1.03401907e-01  3.05761006e-02
 -7.98226669e-02 -8.29751324e-03 -3.07979751e-02 -3.81046385e-02
 -6.10377220e-03 -1.69928931e-02 -2.06807368e-02 -9.66786034e-03
  2.55367253e-03  4.27068844e-02 -9.81380697e-04  2.19604420e-03
  3.48658450e-02 -7.50079006e-02  2.97851004e-02  2.23781448e-02
  3.01312245e-02 -5.55548519e-02  1.89976152e-02  1.87259335e-02
  2.12029107e-02  2.56496500e-02 -5.39699234e-02 -6.09855447e-03
 -5.22878207e-02  2.54961513e-02  1.02083962e-02  3.26307341e-02
  3.16389767e-03  1.69936381e-02  6.86722100e-02  5.29632941e-02
 -8.06947425e-03  2.88841687e-02  2.63543073e-02 -2.66559608e-02
  4.63041998e-02 -2.65659182e-03 -3.17839137e-03  1.84539054e-02
  5.23455068e-02  4.04099450e-02 -4.26558703e-02  2.78448649e-02
 -1.21050524e-02 -1.30169364e-02  2.60340255e-02  1.36651201e-02
 -2.20309459e-02  2.27375533e-02  5.44687510e-02 -5.70685044e-03
  2.48231646e-02 -3.28530669e-02  1.73333958e-02  1.18517969e-02
 -9.29283071e-03 -6.71304902e-03  4.15146463e-02 -2.78073028e-02
  5.37088513e-02  1.74563881e-02  3.23647372e-02  1.87851693e-02
 -2.19545104e-02 -3.35271121e-03  2.59909555e-02 -1.23932492e-02
  1.41356215e-02  2.51821354e-02 -1.13395881e-02 -1.02701457e-02
  3.17399042e-07  4.04193290e-02  3.60888056e-02  2.02607759e-03
 -7.18566403e-02 -9.59625933e-04 -2.40295790e-02 -3.61285135e-02
  3.13023739e-02 -5.33084832e-02  3.62719595e-02 -5.72237000e-03
  3.90432589e-02  6.04501367e-02  4.99046000e-04  1.85651537e-02
  4.10344871e-03  1.53430812e-02 -3.74200940e-02 -4.52946648e-02
  1.13186389e-02  6.43608421e-02  2.31853463e-02  3.16854157e-02
 -4.85788891e-03 -7.97687173e-02  1.10204611e-02 -1.44475428e-02
 -6.94958400e-03  3.38629913e-03 -4.59213182e-02 -2.58105993e-02
  1.17186993e-01 -2.57577933e-02 -3.74995843e-02  1.87082142e-02
 -2.24150755e-02  3.39866355e-02 -1.70235224e-02  7.56680369e-02
  4.77547869e-02  7.38814985e-03 -5.83345927e-02 -7.65670510e-03
  4.56485413e-02 -5.88838756e-02  2.43779216e-02  7.63139687e-03
 -5.05563095e-02 -1.40632261e-02  5.86264068e-03  2.49631237e-02
  4.96147154e-03 -1.83526408e-02  4.22848314e-02 -1.60477385e-02
  5.86102642e-02  3.24684903e-02 -4.28640544e-02 -2.69936100e-02
  1.29594756e-02 -5.15090786e-02  1.97905637e-02  5.53088747e-02
  7.84123763e-02  8.16550404e-02 -4.12944667e-02 -9.86248162e-03
  3.23795544e-34 -1.85073947e-03 -8.06781203e-02 -4.05188166e-02
 -1.12677887e-02 -1.36495205e-02 -2.49251705e-02  8.60925168e-02
 -6.24713264e-02  2.79748123e-02  4.21315618e-03 -5.37349209e-02]"
1w10016283wEthnovogue femmes beige et gris conçues pour mesurer le kurta sur mesure avec vestewEthnoVoguewWomenw5810w7w"Beige et gris conçu pour mesurer la kurta avec du churidar et du dupattabeige conçu pour mesurer la longueur du mollet kurta, a un col à col, des manches à trois quarts, légèrement rembourrées sur le buste, un ourlet évasé, un clos de fermeture à fermeture éclair semé pour mesurer churidar, drawstring clarkeregrey net séquentée séquentée séquentée séquentée séquentée séquentée pour la drawsDupatta, a imprimé l'enregistrement de ce qui est fait pour mesurer le jeu de kurta personnalisé en fonction de votre buste et de votre longueur.Veuillez donc vous référer au tableau des tailles pour choisir votre taille parfaite."w Beigew"[-5.50281955e-03 -4.86512221e-02  8.54950398e-03  2.20993944e-02
 -2.47775801e-02 -2.91315690e-02 -2.16976702e-02  1.93612389e-02
 -7.93514028e-02 -1.61688104e-02  4.26976494e-02 -4.77594621e-02
  5.59579432e-02  5.47448695e-02  2.99846996e-02 -6.79226965e-02
 -6.24804311e-02 -1.15524903e-02 -4.89175804e-02  1.16274673e-02
  7.24508613e-03  1.75248664e-02  1.32445376e-02  8.19149539e-02
  2.09505204e-03  4.69804648e-03 -6.93646667e-04 -5.22822514e-02
 -8.72890186e-03 -1.81125589e-02  7.54896924e-02  4.00434509e-02
 -9.70249437e-03 -2.12244242e-02  2.62229651e-06  3.70163179e-04
  1.87736843e-02 -6.83106435e-03  5.00951782e-02 -2.98481379e-02
  2.11245678e-02 -5.15443832e-02  4.72676801e-03 -4.02825698e-02
  4.28133532e-02  6.27326220e-02 -2.35850904e-02  5.17177917e-02
 -2.71284836e-03 -3.24939452e-02  2.08340455e-02 -1.10405207e-01
  2.35001221e-02 -2.03935970e-02  8.11709464e-02 -4.56591882e-02
  1.19636469e-02  5.49673401e-02  3.68906395e-03 -7.89054185e-02
 -1.83098949e-03 -2.14745980e-02  2.50376668e-02 -2.94779446e-02
 -3.51547375e-02 -5.90777909e-03  4.66058552e-02  1.19159352e-02
  5.50003052e-02  5.58958240e-02 -2.11248510e-02 -4.77330871e-02
 -1.44902533e-02  6.37741163e-02  3.82261205e-04 -1.51154017e-02
 -1.62290968e-02  2.51638498e-02 -3.12909111e-02 -1.77205950e-02
  1.30093442e-02  4.42604199e-02 -6.81122541e-02 -1.58953723e-02
 -4.69199978e-02  6.61659986e-03  8.35837889e-03 -2.63817720e-02
  6.69028759e-02 -7.44541734e-03 -6.49005733e-03 -1.80815067e-02
 -1.97763648e-02  8.77402199e-04 -5.14613371e-03  2.30575353e-02
  4.19337228e-02 -1.00248858e-01  7.52280653e-02 -8.44552070e-02
  6.71274737e-02  2.79094465e-02  2.10691560e-02  3.96660455e-02
 -1.91300269e-02  2.01643142e-03 -6.42000437e-02 -7.35375807e-02
 -1.99466906e-02  1.95625704e-02 -5.17099462e-02 -2.50637829e-02
  6.73787994e-03 -4.74680513e-02 -1.15656685e-02  1.81069002e-02
 -1.23981608e-03  7.75151700e-03 -3.00035272e-02  4.78497427e-03
  1.19689396e-02  4.09442652e-03 -7.95772020e-03 -4.79066838e-03
 -4.41002548e-02 -2.06374973e-02 -3.90631631e-02 -1.43785812e-02
 -2.51213349e-02  2.00656783e-02 -9.12479870e-03  1.63500588e-02
 -3.50091197e-02 -5.63468039e-02 -1.07409814e-02 -4.69446070e-02
  2.12447648e-03 -1.44064520e-02  1.50693823e-02 -2.65239682e-02
  4.93266992e-02 -3.12960371e-02  3.89724504e-03 -1.80177018e-02
 -2.31598932e-02 -3.58054973e-02  4.35945503e-02  3.40152271e-02
 -2.55870409e-02 -2.46528164e-03 -2.62129493e-02 -1.52277229e-02
 -1.94187108e-02  1.17240455e-02  7.56093953e-03  2.63281558e-02
  6.95329309e-02  2.92793326e-02 -4.21561934e-02  2.21053213e-02
 -3.65533531e-02 -4.86067832e-02 -4.27611656e-02 -4.67961915e-02
  3.48631106e-02 -2.23763045e-02 -8.78737345e-02  1.21900728e-02
  2.65131332e-02 -2.35113315e-02  8.34884718e-02  7.73681235e-03
  5.58126299e-03  3.42431362e-03 -3.63226905e-02 -3.02596726e-02
  1.16460091e-02 -2.67257784e-02  4.46267836e-02  5.36711654e-04
  3.10136843e-02  5.05161323e-02  7.79586881e-02  7.41767744e-03
 -8.67530983e-03 -1.16728218e-02  2.87101883e-03  2.29888838e-02
 -4.99645695e-02 -4.55964776e-03  7.68346563e-02 -6.75510056e-03
  5.97914793e-02 -1.24964425e-02 -6.72041476e-02  3.12825292e-02
  5.24190487e-03 -5.78537025e-02  1.50694279e-02  7.11528659e-02
 -3.64922732e-02 -4.84256893e-02  6.44388795e-02  2.85276175e-02
 -3.48497666e-02  3.49816233e-02 -4.94706929e-02  8.51846579e-03
  2.49082688e-02 -2.37617828e-02 -2.87377927e-02 -2.83303503e-02
  2.49648578e-02  5.72081842e-03  2.42456961e-02 -2.50840783e-02
  1.60248876e-02  5.59223332e-02 -9.58957244e-03  5.70584945e-02
  9.86799598e-03  3.91359814e-03 -1.67319842e-03  1.30397629e-03
  8.79608020e-02  7.24852178e-03 -6.94593191e-02 -3.63684911e-03
  1.32991923e-02  2.09380337e-03 -3.70517373e-02  2.12730356e-02
  1.43608740e-02 -2.23331642e-03 -4.37149145e-02  3.89644466e-02
  6.59981221e-02  2.47582258e-03 -8.90395325e-03  3.24556045e-02
 -3.74690406e-02 -6.20504543e-02  6.87690033e-03 -1.98071860e-02
  9.97839682e-03  3.01285274e-02  3.49560156e-02  1.90358385e-02
 -2.08519138e-02  4.61407006e-03  4.99515496e-02  1.48782562e-02
 -1.00940727e-02 -1.52766053e-02  5.90585638e-03 -9.68300998e-02
 -7.03191683e-02  1.04109999e-02 -8.99115875e-02 -2.29160138e-03
  5.18129095e-02  6.80831540e-03  4.04079854e-02  4.16892441e-03
  9.55794454e-02 -2.84611862e-02 -1.27344653e-02  3.84330638e-02
 -4.18638764e-03 -2.98063979e-02  3.01765949e-02  3.44569422e-02
 -4.44809943e-02 -4.85312100e-03 -3.77501152e-03 -5.58672752e-03
  1.34940343e-02  8.81391112e-03  2.57565863e-02 -2.01906655e-02
  3.22849378e-02 -1.55375637e-02  1.08650671e-02 -2.33695880e-02
  2.43699588e-02  3.01812608e-02  5.28335245e-03 -1.50079932e-02
 -3.68401632e-02 -1.90878883e-02 -8.26894641e-02 -2.32720189e-02
 -8.70186184e-03 -8.55402730e-04  1.15670857e-03  3.49706747e-02
  7.34022334e-02  1.42833991e-02  5.27530946e-02  2.76875682e-02
 -1.27347531e-02 -1.77417807e-02 -1.65866259e-02 -1.44987961e-03
  1.09803146e-02  9.40924883e-03  2.35951319e-02 -4.89814319e-02
  7.73081109e-02 -7.13164732e-02 -3.84176187e-02 -4.12330329e-02
 -1.44742131e-02 -4.40551993e-03  5.05157374e-02 -4.30924306e-03
 -6.85504749e-02  1.15945784e-03  2.44446453e-02  4.63774316e-02
 -4.13710773e-02  4.56214286e-02 -1.43363373e-02  5.20227198e-03
 -1.89943369e-02  2.46741064e-02 -4.59281616e-02 -1.68161243e-02
  4.90584075e-02  5.12970649e-02  3.32483761e-02 -6.39403388e-02
  5.12198955e-02  8.45029391e-03  1.96463242e-02  1.32526960e-02
  1.66717675e-02 -4.28942665e-02  9.71378479e-03  1.00999530e-02
 -1.38139185e-02 -1.43091511e-02 -6.12493255e-04  1.48109980e-02
  5.11126295e-02 -7.24648731e-03  3.60896774e-02  3.12268417e-02
 -2.38217395e-02  6.11681258e-03 -8.16129707e-03 -6.38014972e-02
  1.44898500e-02  1.99781936e-02 -4.22802428e-03  2.21238211e-02
  3.80961597e-02  2.46259570e-02 -3.62690687e-02  3.64066847e-02
 -1.48950499e-02  2.98526051e-04 -6.62312210e-02  4.42266650e-03
  7.28758890e-03 -1.48356138e-02 -5.35667054e-02  3.70518491e-02
 -3.40382978e-02 -3.93991359e-02  3.90918851e-02  1.27065880e-02
  2.57062297e-02  2.42081955e-02  3.63348750e-03  4.02153023e-02
 -1.59262065e-02  4.57826443e-03  3.63687128e-02 -1.87366661e-02
  9.58975963e-03  4.36535813e-02  7.05384612e-02 -2.91488506e-02
 -1.31849395e-02  9.07012075e-03 -3.64147834e-02 -1.57135017e-02
 -1.24668498e-02 -7.34432181e-03 -3.98533000e-03 -4.62884195e-02
 -2.11326964e-02 -4.52068672e-02 -3.04144830e-03  1.60493907e-02
  4.52671908e-02  2.96690501e-04  2.21030395e-02  4.91128750e-02
  4.56235232e-03  6.88518211e-02 -1.50661096e-02 -1.27923395e-02
  2.02350155e-03 -4.68195090e-03 -1.98538862e-02  3.15139927e-02
 -1.60396453e-02  1.02415057e-02  3.01015582e-02 -8.18648636e-02
 -1.94347538e-02  3.83818038e-02  1.44819601e-03 -2.48488574e-03
 -2.20111161e-02 -4.81619351e-02 -1.09379021e-02  7.64395595e-02
  7.11594289e-03  5.17352670e-02 -2.75817793e-03 -1.76820569e-02
  1.48183834e-02 -4.16662684e-03  2.82548256e-02  1.45603651e-02
  1.62104163e-02  5.44048660e-02  3.58809531e-03 -3.04065831e-02
  1.07704652e-02 -2.17049103e-02 -6.35687634e-03 -2.60082055e-02
 -1.52587704e-03 -2.14424655e-02 -1.09468669e-01 -4.20610271e-02
 -1.46608893e-02 -1.40755223e-02  7.22897351e-02  1.87735967e-02
  4.81914543e-02 -7.97776878e-02 -3.38551477e-02  7.22543476e-03
  2.17173863e-02  3.74925090e-04  7.88301975e-03 -4.75497022e-02
 -2.07560938e-02 -2.98610386e-02 -3.23209702e-03  2.64831865e-03
 -6.83969259e-02 -9.25798062e-03 -2.00588047e-03 -1.08326832e-02
  3.11623346e-02  3.62933986e-02 -1.79894175e-02  9.54126474e-03
 -4.98771705e-02 -7.58978054e-02  8.36600177e-03  1.01917312e-01
  1.25503773e-02 -6.77391980e-03 -4.41287421e-02  2.60023251e-02
  7.96333887e-03  5.87596409e-02  7.95866475e-02 -3.64012867e-02
 -4.08576354e-02  2.78161950e-02  3.27646583e-02 -1.52808521e-02
  2.03953274e-02  1.09994188e-02  4.26045328e-04 -2.56917216e-02
  6.33562496e-03 -1.86263509e-02  4.35226746e-02 -2.08293721e-02
  3.14959027e-02 -1.19450074e-02  5.25542395e-03 -7.27215782e-03
 -3.10033634e-02 -6.55762553e-02 -1.48929865e-03  1.92368943e-02
  5.32375500e-02 -2.16810848e-03  6.47282302e-02 -2.34057792e-02
  4.01005149e-02  3.45774032e-02  7.22513208e-03  1.92435961e-02
 -2.38235647e-04  5.62051795e-02  1.42738363e-02 -5.60473464e-02
  1.82563458e-02 -5.58373630e-02  4.63925768e-03  4.98714149e-02
  3.84195335e-02  5.96795678e-02  3.86292525e-02 -1.81058291e-02
 -1.38539830e-02 -5.92484064e-02 -1.35098062e-02 -1.37689356e-02
 -1.68566790e-03 -4.37335251e-03  5.04633971e-02 -6.54239627e-03
 -2.48611849e-02 -2.29467778e-03 -1.07245892e-02 -3.35657643e-03
 -2.98573542e-02  4.91419025e-02 -8.74310918e-03 -8.82142776e-05
  1.68867875e-02 -3.50066684e-02 -1.73906051e-02 -3.58249061e-03
 -6.05700873e-02 -2.20918730e-02  3.67013365e-02 -2.19438523e-02
 -1.37698073e-02 -5.27792759e-02  1.26169566e-02 -2.93564470e-03
 -1.33196497e-03  1.04923032e-01 -2.36744303e-02 -3.20212841e-02
  1.75646041e-02  6.94868490e-02  3.83424647e-02  4.82497737e-02
 -6.84008896e-02  4.22793580e-03 -1.88044657e-03 -7.60111161e-33
  7.93221686e-03 -4.23104875e-02  4.00113221e-03  7.59545801e-05
 -3.08378283e-02  3.55080189e-03 -9.25944466e-03 -5.88510651e-03
 -4.29225452e-02  9.48190864e-04 -1.55294519e-02 -1.11442851e-02
 -5.66520775e-03 -2.39087809e-02  2.65276711e-02 -1.06156571e-02
